Date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,TEMP_MOY,HUMIDITY_MAX_PERCENT,HUMIDITY_EST_AVG,WINDSPEED_MAX_KMH,WINDSPEED_AVG_KMH,PRECIP_TOTAL_DAY_MM,SUNHOUR,SR_EST_W_m2,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,CO,NO2,SO2,O3,PM2.5,PM10,AQI
2024-02-03,20,19,19.5,57,42.75,36,21.599999999999998,0.0,11,1650,1020,20.375,223.5,8.775,4.429166666666666,99.04166666666667,14.420833333333334,28.383333333333336,60.300312
2024-02-04,21,19,19.75,54,40.5,35,21.0,0.0,11,1650,1021,3.5,225.16666666666666,9.208333333333334,4.766666666666667,99.70833333333333,15.799999999999999,34.229166666666664,40.56111120833334
2024-02-05,22,20,20.75,53,39.75,37,22.2,0.0,11,1650,1020,7.0,231.45833333333334,11.275,5.466666666666666,99.08333333333333,17.933333333333334,50.67916666666667,43.502085916666665
2024-02-06,22,20,21.0,54,40.5,39,23.4,0.0,11,1650,1020,6.875,230.91666666666666,10.220833333333333,5.5125,108.79166666666667,17.991666666666667,55.1,64.22236066666666
2024-02-07,21,19,20.0,55,41.25,27,16.2,0.0,12,1800,1022,0.0,252.66666666666666,12.091666666666667,5.833333333333333,103.04166666666667,17.066666666666666,41.449999999999996,50.36791575
2024-02-08,21,19,20.0,58,43.5,27,16.2,0.0,12,1800,1023,20.0,244.04166666666666,13.549999999999999,6.608333333333333,95.625,18.633333333333333,45.270833333333336,46.79791666666667
2024-02-09,21,19,19.75,60,45.0,20,12.0,0.0,9,1350,1021,18.875,271.4166666666667,19.129166666666666,8.104166666666666,79.95833333333333,18.933333333333334,39.858333333333334,45.834029541666666
2024-02-10,21,18,19.5,60,45.0,9,5.3999999999999995,0.0,10,1500,1021,26.5,478.875,42.25,23.3,65.45833333333333,27.504166666666666,51.65416666666667,54.216179875
2024-02-11,23,18,20.5,69,51.75,15,9.0,0.0,10,1500,1020,20.0,400.7916666666667,54.949999999999996,20.954166666666666,40.166666666666664,44.14166666666667,130.08333333333334,73.70618145833333
2024-02-12,20,18,19.0,86,64.5,17,10.2,1.8,4,600,1019,57.0,308.7083333333333,39.6625,15.683333333333332,42.666666666666664,18.916666666666668,43.416666666666664,77.416877125
2024-02-13,25,19,21.5,71,53.25,26,15.6,0.0,12,1800,1019,7.625,363.4583333333333,45.56666666666666,20.020833333333332,42.875,22.791666666666668,43.39166666666667,51.443401625
2024-02-14,27,20,23.25,78,58.5,23,13.799999999999999,0.0,12,1800,1019,13.75,324.25,39.641666666666666,13.483333333333334,54.666666666666664,20.733333333333334,42.125,40.68021170833333
2024-02-15,27,21,23.25,80,60.0,17,10.2,0.0,12,1800,1019,0.625,520.125,70.95833333333333,20.541666666666668,43.625,46.49583333333334,91.98333333333333,63.85493654166667
2024-02-16,27,22,24.0,75,56.25,16,9.6,0.0,12,1800,1018,7.875,507.1666666666667,63.29583333333333,20.458333333333332,45.541666666666664,45.237500000000004,96.24166666666667,76.54513841666666
2024-02-17,27,23,24.5,69,51.75,20,12.0,0.0,12,1800,1016,6.375,432.0833333333333,45.237500000000004,14.945833333333333,39.5,42.22083333333334,102.59166666666665,80.533614125
2024-02-18,24,21,22.25,91,68.25,38,22.8,0.0,12,1800,1014,8.125,254.375,14.741666666666667,6.795833333333333,92.20833333333333,23.695833333333336,58.82916666666667,76.57624916666667
2024-02-19,22,20,20.75,57,42.75,35,21.0,0.0,12,1800,1015,0.0,245.29166666666666,11.379166666666668,5.995833333333334,107.95833333333333,20.683333333333334,52.729166666666664,56.74777495833334
2024-02-20,23,20,21.0,58,43.5,33,19.8,0.0,12,1800,1016,7.625,283.5833333333333,15.933333333333332,8.3375,105.91666666666667,18.037499999999998,40.0625,54.77368070833333
2024-02-21,23,21,21.5,58,43.5,33,19.8,0.0,12,1800,1017,2.0,248.95833333333334,12.5375,6.0874999999999995,110.16666666666667,22.375,48.6,52.498042125000005
2024-02-22,23,20,21.0,62,46.5,18,10.799999999999999,0.0,12,1800,1019,1.125,310.25,22.962500000000002,11.670833333333334,100.45833333333333,25.016666666666666,52.48333333333333,59.607153708333335
2024-02-23,23,20,21.0,60,45.0,19,11.4,0.0,12,1800,1019,0.25,475.3333333333333,36.62083333333333,19.645833333333332,78.75,26.983333333333334,46.979166666666664,62.975554249999995
2024-02-24,23,20,21.75,76,57.0,18,10.799999999999999,0.0,12,1800,1017,4.0,502.1666666666667,44.0375,17.883333333333333,84.33333333333333,30.52916666666667,72.34583333333333,61.27048366666667
2024-02-25,27,22,23.75,60,45.0,9,5.3999999999999995,0.0,12,1800,1013,14.75,674.4583333333334,79.19583333333334,30.308333333333334,42.375,55.824999999999996,159.18333333333334,87.08840345833333
2024-02-26,24,21,21.5,83,62.25,30,18.0,0.0,8,1200,1013,60.625,250.83333333333334,12.070833333333333,7.3500000000000005,98.95833333333333,34.516666666666666,84.71249999999999,92.76882024999999
2024-02-27,22,20,20.75,61,45.75,16,9.6,0.0,12,1800,1016,27.25,309.5,24.833333333333332,12.395833333333334,88.20833333333333,28.5,57.94583333333333,66.103819875
2024-02-28,22,18,20.5,60,45.0,15,9.0,0.0,12,1800,1015,12.75,621.2083333333334,54.324999999999996,33.94583333333333,56.208333333333336,34.05833333333333,68.625,66.60333466666667
2024-02-29,22,19,21.25,59,44.25,30,18.0,0.0,12,1800,1015,26.625,239.41666666666666,11.450000000000001,7.008333333333334,106.54166666666667,29.087500000000002,93.5625,75.39736125
2024-03-01,21,18,19.25,52,39.0,35,21.0,0.0,12,1800,1019,0.0,264.7083333333333,15.762500000000001,7.708333333333333,104.20833333333333,22.083333333333332,53.604166666666664,65.72555608333333
2024-03-02,21,18,19.5,45,33.75,23,13.799999999999999,0.0,12,1800,1020,9.375,366.25,34.104166666666664,16.741666666666667,73.91666666666667,33.108333333333334,87.4375,70.19507070833333
2024-03-03,21,17,18.75,56,42.0,14,8.4,0.0,12,1800,1018,0.0,413.125,41.829166666666666,19.783333333333335,73.04166666666667,26.474999999999998,56.40416666666667,68.53791650000001
2024-03-04,25,19,21.5,59,44.25,19,11.4,0.0,12,1800,1015,14.875,405.5833333333333,47.36666666666667,16.858333333333334,59.833333333333336,36.00833333333333,107.325,69.27770883333334
2024-03-05,24,21,22.0,73,54.75,22,13.2,3.3,8,1200,1016,48.5,422.75,41.483333333333334,16.900000000000002,61.333333333333336,52.90833333333333,207.025,104.92930395833334
2024-03-06,22,20,20.75,68,51.0,20,12.0,0.0,12,1800,1017,1.25,371.8333333333333,27.96666666666667,15.5375,98.58333333333333,46.57916666666667,153.54999999999998,113.40215454166666
2024-03-07,24,19,21.5,58,43.5,12,7.199999999999999,0.0,12,1800,1016,6.875,643.5416666666666,61.89166666666667,31.2625,66.20833333333333,42.9125,93.11666666666667,90.03153025
2024-03-08,27,21,23.5,52,39.0,14,8.4,0.0,12,1800,1015,7.25,633.0833333333334,74.30416666666666,24.462500000000002,63.916666666666664,64.50416666666666,140.95833333333334,84.00520554166667
